,u,i,ts,label,idx
28616,1265,629,1084986224,0,28616
28617,1265,629,1084986233,0,28617
28618,1265,592,1084986305,0,28618
28619,1117,861,1084986345,0,28619
28620,128,1270,1084986441,0,28620
28621,1271,1271,1084986489,0,28621
28622,128,398,1084986570,0,28622
28623,398,128,1084986643,0,28623
28624,825,421,1084986982,0,28624
28625,845,232,1084987088,0,28625
28626,484,202,1084987399,0,28626
28627,484,629,1084987618,0,28627
28628,369,449,1084987621,0,28628
28629,369,449,1084987688,0,28629
28630,484,271,1084987724,0,28630
28631,604,1265,1084987892,0,28631
28632,1183,861,1084988023,0,28632
28633,865,1077,1084988246,0,28633
28634,524,902,1084988854,0,28634
28635,435,1135,1084989041,0,28635
28636,435,918,1084989069,0,28636
28637,259,862,1084989106,0,28637
28638,73,1140,1084989297,0,28638
28639,134,734,1084989330,0,28639
28640,421,825,1084989331,0,28640
28641,1095,393,1084989342,0,28641
28642,10,259,1084989488,0,28642
28643,1272,1272,1084989587,0,28643
28644,1214,669,1084989667,0,28644
28645,476,885,1084989673,0,28645
28646,1082,861,1084989803,0,28646
28647,618,703,1084989958,0,28647
28648,618,30,1084990003,0,28648
28649,618,358,1084990055,0,28649
28650,618,365,1084990099,0,28650
28651,618,669,1084990129,0,28651
28652,618,1205,1084990594,0,28652
28653,457,1214,1084990817,0,28653
28654,457,703,1084990838,0,28654
28655,457,1150,1084990855,0,28655
28656,1168,525,1084990913,0,28656
28657,1,183,1084990972,0,28657
28658,1273,1273,1084991075,0,28658
28659,393,1062,1084991096,0,28659
28660,1135,435,1084991140,0,28660
28661,703,457,1084991153,0,28661
28662,393,1095,1084991180,0,28662
28663,525,726,1084991230,0,28663
28664,525,631,1084991239,0,28664
28665,902,457,1084991242,0,28665
28666,133,861,1084991247,0,28666
28667,1235,413,1084991259,0,28667
28668,525,631,1084991275,0,28668
28669,525,631,1084991318,0,28669
28670,457,703,1084991398,0,28670
28671,1135,484,1084991406,0,28671
28672,525,1011,1084991414,0,28672
28673,902,524,1084991436,0,28673
28674,1095,393,1084991495,0,28674
28675,430,470,1084991575,0,28675
28676,438,1095,1084991597,0,28676
28677,525,629,1084991607,0,28677
28678,393,1095,1084991610,0,28678
28679,1135,1140,1084991622,0,28679
28680,651,556,1084991699,0,28680
28681,525,1198,1084991719,0,28681
28682,703,457,1084991797,0,28682
28683,1268,1131,1084991806,0,28683
28684,430,470,1084991818,0,28684
28685,1268,417,1084991820,0,28685
28686,592,1265,1084991917,0,28686
28687,1095,438,1084991953,0,28687
28688,1095,393,1084992013,0,28688
28689,39,303,1084992046,0,28689
28690,825,421,1084992051,0,28690
28691,498,726,1084992068,0,28691
28692,393,1095,1084992092,0,28692
28693,525,678,1084992109,0,28693
28694,853,1231,1084992123,0,28694
28695,604,1265,1084992153,0,28695
28696,525,237,1084992185,0,28696
28697,962,13,1084992202,0,28697
28698,853,861,1084992347,0,28698
28699,525,85,1084992359,0,28699
28700,457,703,1084992386,0,28700
28701,136,1265,1084992388,0,28701
28702,1256,807,1084992405,0,28702
28703,393,1095,1084992426,0,28703
28704,525,306,1084992443,0,28704
28705,525,954,1084992472,0,28705
28706,240,368,1084992543,0,28706
28707,703,457,1084992574,0,28707
28708,525,1260,1084992576,0,28708
28709,525,1168,1084992595,0,28709
28710,136,1265,1084992674,0,28710
28711,1265,743,1084992680,0,28711
28712,604,1265,1084992731,0,28712
28713,457,498,1084992750,0,28713
28714,136,463,1084992763,0,28714
28715,457,514,1084992811,0,28715
28716,604,1265,1084992867,0,28716
28717,631,525,1084992930,0,28717
28718,631,525,1084992953,0,28718
28719,457,703,1084993064,0,28719
28720,514,1252,1084993130,0,28720
28721,1168,525,1084993187,0,28721
28722,1265,772,1084993191,0,28722
28723,703,457,1084993212,0,28723
28724,1265,972,1084993246,0,28724
28725,1265,972,1084993250,0,28725
28726,1168,393,1084993272,0,28726
28727,1168,972,1084993309,0,28727
28728,972,1265,1084993338,0,28728
28729,972,1168,1084993357,0,28729
28730,1168,972,1084993405,0,28730
28731,7,424,1084993412,0,28731
28732,972,1168,1084993426,0,28732
28733,1168,972,1084993444,0,28733
28734,604,1265,1084993452,0,28734
28735,77,972,1084993518,0,28735
28736,358,861,1084993578,0,28736
28737,358,618,1084993596,0,28737
28738,972,77,1084993614,0,28738
28739,862,259,1084993705,0,28739
28740,604,1265,1084993731,0,28740
28741,77,972,1084993739,0,28741
28742,1274,1274,1084993779,0,28742
28743,78,674,1084993857,0,28743
28744,1265,721,1084993990,0,28744
28745,471,128,1084994077,0,28745
28746,1217,972,1084994088,0,28746
28747,457,703,1084994105,0,28747
28748,721,318,1084994166,0,28748
28749,435,1135,1084994186,0,28749
28750,181,743,1084994220,0,28750
28751,721,1265,1084994251,0,28751
28752,703,457,1084994269,0,28752
28753,471,1262,1084994270,0,28753
28754,1265,721,1084994274,0,28754
28755,1235,77,1084994302,0,28755
28756,1235,413,1084994375,0,28756
28757,721,1265,1084994376,0,28757
28758,1265,114,1084994390,0,28758
28759,1265,721,1084994433,0,28759
28760,365,1224,1084994489,0,28760
28761,721,1265,1084994498,0,28761
28762,972,1217,1084994526,0,28762
28763,972,77,1084994541,0,28763
28764,1265,721,1084994573,0,28764
28765,365,771,1084994576,0,28765
28766,434,1138,1084994602,0,28766
28767,972,1241,1084994609,0,28767
28768,365,618,1084994612,0,28768
28769,134,147,1084994625,0,28769
28770,296,420,1084994709,0,28770
28771,726,525,1084994711,0,28771
28772,721,1265,1084994753,0,28772
28773,726,498,1084994847,0,28773
28774,1217,972,1084994916,0,28774
28775,1265,721,1084994969,0,28775
28776,188,615,1084994980,0,28776
28777,743,181,1084995135,0,28777
28778,1275,1275,1084995163,0,28778
28779,743,1265,1084995183,0,28779
28780,1265,743,1084995251,0,28780
28781,1265,721,1084995310,0,28781
28782,1126,920,1084995378,0,28782
28783,945,708,1084995404,0,28783
28784,398,1263,1084995481,0,28784
28785,604,1265,1084995521,0,28785
28786,77,972,1084995541,0,28786
28787,398,1259,1084995555,0,28787
28788,604,457,1084995570,0,28788
28789,420,296,1084995634,0,28789
28790,1241,972,1084995659,0,28790
28791,28,1259,1084995662,0,28791
28792,1140,73,1084995776,0,28792
28793,884,1031,1084995805,0,28793
28794,629,484,1084995984,0,28794
28795,629,525,1084996067,0,28795
28796,629,318,1084996080,0,28796
28797,629,1265,1084996096,0,28797
28798,1241,972,1084996227,0,28798
28799,552,288,1084996406,0,28799
28800,1259,398,1084996483,0,28800
28801,1259,398,1084996509,0,28801
28802,1042,830,1084996530,0,28802
28803,420,417,1084996747,0,28803
28804,398,1259,1084996817,0,28804
28805,417,420,1084996873,0,28805
28806,439,26,1084996901,0,28806
28807,897,1138,1084997094,0,28807
28808,365,771,1084997129,0,28808
28809,1259,398,1084997149,0,28809
28810,420,673,1084997197,0,28810
28811,673,420,1084997214,0,28811
28812,897,861,1084997254,0,28812
28813,476,77,1084997361,0,28813
28814,1062,393,1084997384,0,28814
28815,673,515,1084997448,0,28815
28816,420,812,1084997532,0,28816
28817,398,1259,1084997550,0,28817
28818,1138,897,1084997664,0,28818
28819,1117,364,1084997686,0,28819
28820,1131,29,1084997737,0,28820
28821,830,1042,1084997840,0,28821
28822,678,525,1084997855,0,28822
28823,1198,435,1084998060,0,28823
28824,1198,525,1084998154,0,28824
28825,484,1135,1084998212,0,28825
28826,484,629,1084998317,0,28826
28827,669,1214,1084998719,0,28827
28828,669,618,1084998738,0,28828
28829,772,1265,1084998955,0,28829
28830,1255,618,1084999178,0,28830
28831,715,918,1084999391,0,28831
28832,715,808,1084999419,0,28832
28833,1268,398,1084999524,0,28833
28834,1268,1131,1084999607,0,28834
28835,1268,398,1084999689,0,28835
28836,1268,1131,1084999756,0,28836
28837,602,734,1084999923,0,28837
28838,1268,144,1084999936,0,28838
28839,1268,1131,1084999954,0,28839
28840,498,726,1085000034,0,28840
28841,498,457,1085000111,0,28841
28842,279,34,1085000138,0,28842
28843,1268,1131,1085000138,0,28843
28844,1268,1131,1085000288,0,28844
28845,1268,398,1085000307,0,28845
28846,1256,881,1085000343,0,28846
28847,1095,393,1085000587,0,28847
28848,398,407,1085000643,0,28848
28849,1268,1131,1085000740,0,28849
28850,28,1259,1085000753,0,28850
28851,550,483,1085000763,0,28851
28852,550,380,1085000834,0,28852
28853,944,76,1085000899,0,28853
28854,73,1140,1085000914,0,28854
28855,1135,484,1085000915,0,28855
28856,7,944,1085000988,0,28856
28857,1205,618,1085001037,0,28857
28858,1219,267,1085001073,0,28858
28859,1268,1131,1085001127,0,28859
28860,167,755,1085001243,0,28860
28861,944,271,1085001301,0,28861
28862,391,424,1085001325,0,28862
28863,1276,1276,1085001353,0,28863
28864,48,545,1085001495,0,28864
28865,830,1266,1085001554,0,28865
28866,73,791,1085001612,0,28866
28867,830,1259,1085001629,0,28867
28868,280,1265,1085001724,0,28868
28869,280,618,1085001754,0,28869
28870,391,862,1085001928,0,28870
28871,26,439,1085001977,0,28871
28872,330,861,1085001996,0,28872
28873,29,1131,1085002036,0,28873
28874,1198,435,1085002137,0,28874
28875,1265,629,1085002211,0,28875
28876,395,720,1085002365,0,28876
28877,1265,772,1085002383,0,28877
28878,1198,391,1085002586,0,28878
28879,1198,944,1085002672,0,28879
28880,1277,1277,1085002919,0,28880
28881,726,498,1085002988,0,28881
28882,28,29,1085003005,0,28882
28883,1198,1258,1085003025,0,28883
28884,232,845,1085003087,0,28884
28885,35,743,1085003224,0,28885
28886,259,862,1085003232,0,28886
28887,28,1277,1085003271,0,28887
28888,28,1275,1085003295,0,28888
28889,28,1270,1085003304,0,28889
28890,476,1205,1085003325,0,28890
28891,476,1205,1085003373,0,28891
28892,1126,944,1085003373,0,28892
28893,28,1268,1085003383,0,28893
28894,259,862,1085003407,0,28894
28895,726,673,1085003437,0,28895
28896,28,1277,1085003462,0,28896
28897,28,1267,1085003479,0,28897
28898,259,862,1085003534,0,28898
28899,28,1256,1085003541,0,28899
28900,159,393,1085003648,0,28900
28901,28,1277,1085003663,0,28901
28902,252,435,1085003700,0,28902
28903,28,1250,1085003716,0,28903
28904,1278,1278,1085003729,0,28904
28905,28,1248,1085003792,0,28905
28906,259,862,1085003805,0,28906
28907,28,1277,1085003850,0,28907
28908,28,1031,1085003932,0,28908
28909,252,755,1085003933,0,28909
28910,28,743,1085003967,0,28910
28911,28,73,1085004038,0,28911
28912,1279,1279,1085004110,0,28912
28913,97,985,1085004116,0,28913
28914,114,1117,1085004126,0,28914
28915,941,1245,1085004158,0,28915
28916,1277,1265,1085004209,0,28916
28917,28,1277,1085004306,0,28917
28918,862,391,1085004338,0,28918
28919,28,1277,1085004432,0,28919
28920,862,259,1085004503,0,28920
28921,1280,1280,1085004540,0,28921
28922,743,35,1085004601,0,28922
28923,28,1277,1085004697,0,28923
28924,920,1241,1085004719,0,28924
28925,28,1277,1085004880,0,28925
28926,755,252,1085004997,0,28926
28927,35,743,1085005088,0,28927
28928,743,35,1085005135,0,28928
28929,28,1277,1085005137,0,28929
28930,28,11,1085005151,0,28930
28931,259,862,1085005163,0,28931
28932,28,743,1085005164,0,28932
28933,28,743,1085005188,0,28933
28934,1241,920,1085005194,0,28934
28935,28,743,1085005241,0,28935
28936,28,373,1085005283,0,28936
28937,1043,210,1085005287,0,28937
28938,28,743,1085005328,0,28938
28939,1168,954,1085005329,0,28939
28940,259,862,1085005361,0,28940
28941,28,1277,1085005378,0,28941
28942,28,743,1085005396,0,28942
28943,28,743,1085005489,0,28943
28944,28,743,1085005506,0,28944
28945,720,395,1085005511,0,28945
28946,28,73,1085005562,0,28946
28947,435,252,1085005577,0,28947
28948,1241,1157,1085005580,0,28948
28949,920,1241,1085005598,0,28949
28950,28,1277,1085005601,0,28950
28951,28,743,1085005617,0,28951
28952,28,743,1085005693,0,28952
28953,1277,95,1085005761,0,28953
28954,28,743,1085005821,0,28954
28955,893,884,1085005876,0,28955
28956,28,73,1085005882,0,28956
28957,28,743,1085005913,0,28957
28958,259,862,1085005947,0,28958
28959,28,1277,1085005978,0,28959
28960,28,743,1085006011,0,28960
28961,28,743,1085006034,0,28961
28962,232,845,1085006062,0,28962
28963,73,232,1085006141,0,28963
28964,28,1277,1085006150,0,28964
28965,296,417,1085006163,0,28965
28966,232,73,1085006168,0,28966
28967,28,73,1085006190,0,28967
28968,231,525,1085006206,0,28968
28969,28,743,1085006219,0,28969
28970,435,893,1085006267,0,28970
28971,73,232,1085006436,0,28971
28972,435,893,1085006480,0,28972
28973,232,73,1085006520,0,28973
28974,435,893,1085006535,0,28974
28975,435,893,1085006596,0,28975
28976,85,525,1085006632,0,28976
28977,435,893,1085006637,0,28977
28978,435,893,1085006716,0,28978
28979,791,73,1085006735,0,28979
28980,845,232,1085006779,0,28980
28981,413,893,1085006805,0,28981
28982,845,232,1085006847,0,28982
28983,301,972,1085006848,0,28983
28984,24,521,1085006986,0,28984
28985,893,413,1085007108,0,28985
28986,893,791,1085007141,0,28986
28987,73,232,1085007217,0,28987
28988,99,861,1085007350,0,28988
28989,73,791,1085007444,0,28989
28990,1252,514,1085007467,0,28990
28991,1154,678,1085007563,0,28991
28992,402,1252,1085007689,0,28992
28993,402,420,1085007699,0,28993
28994,36,1214,1085007728,0,28994
28995,268,618,1085007857,0,28995
28996,679,714,1085008141,0,28996
28997,43,861,1085008353,0,28997
28998,36,1276,1085008550,0,28998
28999,514,1106,1085008614,0,28999
29000,755,830,1085008725,0,29000
29001,484,1135,1085008927,0,29001
29002,240,368,1085009108,0,29002
29003,240,590,1085009138,0,29003
29004,248,210,1085009327,0,29004
29005,1095,393,1085009438,0,29005
29006,721,1265,1085009851,0,29006
29007,514,1106,1085009994,0,29007
29008,188,314,1085010044,0,29008
29009,972,1217,1085010066,0,29009
29010,972,1241,1085010087,0,29010
29011,240,368,1085010101,0,29011
29012,1011,669,1085010270,0,29012
29013,76,944,1085010347,0,29013
29014,618,669,1085010357,0,29014
29015,618,1205,1085010374,0,29015
29016,618,268,1085010396,0,29016
29017,600,1042,1085010536,0,29017
29018,365,618,1085010558,0,29018
29019,1241,972,1085010569,0,29019
29020,159,76,1085010945,0,29020
29021,408,11,1085011011,0,29021
29022,1135,484,1085011023,0,29022
29023,498,726,1085011037,0,29023
29024,1250,1128,1085011072,0,29024
29025,499,197,1085011468,0,29025
29026,134,43,1085011487,0,29026
29027,323,1062,1085011538,0,29027
29028,134,1279,1085011551,0,29028
29029,232,845,1085011554,0,29029
29030,231,1140,1085011701,0,29030
29031,232,73,1085011748,0,29031
29032,9,159,1085011770,0,29032
29033,484,1135,1085011958,0,29033
29034,1011,669,1085011991,0,29034
29035,483,550,1085012102,0,29035
29036,916,515,1085012507,0,29036
29037,916,830,1085012529,0,29037
29038,28,73,1085012714,0,29038
29039,28,1031,1085012732,0,29039
29040,556,651,1085012799,0,29040
29041,566,861,1085012917,0,29041
29042,319,1255,1085012937,0,29042
29043,28,1248,1085012943,0,29043
29044,28,1256,1085012958,0,29044
29045,11,408,1085013034,0,29045
29046,556,893,1085013108,0,29046
29047,1178,1256,1085013136,0,29047
29048,28,751,1085013247,0,29048
29049,1214,36,1085013288,0,29049
29050,28,751,1085013395,0,29050
29051,1214,669,1085013441,0,29051
29052,1125,726,1085013442,0,29052
29053,28,373,1085013480,0,29053
29054,28,751,1085013524,0,29054
29055,643,70,1085013611,0,29055
29056,28,751,1085013618,0,29056
29057,28,751,1085013681,0,29057
29058,28,1031,1085013740,0,29058
29059,28,751,1085013752,0,29059
29060,28,1031,1085013860,0,29060
29061,28,608,1085013983,0,29061
29062,314,751,1085014204,0,29062
29063,240,368,1085014280,0,29063
29064,1256,1178,1085014352,0,29064
29065,46,743,1085014372,0,29065
29066,46,743,1085014460,0,29066
29067,240,368,1085014560,0,29067
29068,1214,544,1085014620,0,29068
29069,1255,319,1085014700,0,29069
29070,240,368,1085014712,0,29070
29071,46,743,1085014741,0,29071
29072,846,1060,1085014777,0,29072
29073,1255,319,1085014887,0,29073
29074,734,602,1085014922,0,29074
29075,46,686,1085015057,0,29075
29076,46,1026,1085015137,0,29076
29077,1255,319,1085015153,0,29077
29078,1224,678,1085015174,0,29078
29079,46,426,1085015217,0,29079
29080,46,1026,1085015239,0,29080
29081,862,259,1085015276,0,29081
29082,393,1095,1085015299,0,29082
29083,790,631,1085015418,0,29083
29084,790,296,1085015699,0,29084
29085,46,703,1085015775,0,29085
29086,46,703,1085016023,0,29086
29087,46,743,1085016055,0,29087
29088,1031,884,1085016118,0,29088
29089,1245,941,1085016185,0,29089
29090,1245,1280,1085016209,0,29090
29091,1245,1105,1085016294,0,29091
29092,202,484,1085016296,0,29092
29093,1245,1098,1085016316,0,29093
29094,46,703,1085016320,0,29094
29095,1245,1108,1085016357,0,29095
29096,1235,77,1085016365,0,29096
29097,46,1026,1085016369,0,29097
29098,1235,413,1085016373,0,29098
29099,46,703,1085016413,0,29099
29100,1235,96,1085016418,0,29100
29101,46,1043,1085016486,0,29101
29102,1062,881,1085016549,0,29102
29103,46,703,1085016552,0,29103
29104,136,159,1085016626,0,29104
29105,46,301,1085016656,0,29105
29106,46,703,1085016667,0,29106
29107,173,945,1085016733,0,29107
29108,509,457,1085016949,0,29108
29109,968,393,1085017122,0,29109
29110,320,180,1085017163,0,29110
29111,46,703,1085017173,0,29111
29112,46,863,1085017191,0,29112
29113,46,863,1085017319,0,29113
29114,393,968,1085017448,0,29114
29115,204,1138,1085017492,0,29115
29116,46,703,1085017595,0,29116
29117,9,159,1085017599,0,29117
29118,602,734,1085017613,0,29118
29119,968,393,1085017686,0,29119
29120,457,509,1085017687,0,29120
29121,204,421,1085017692,0,29121
29122,972,1241,1085017693,0,29122
29123,457,509,1085017702,0,29123
29124,204,968,1085017746,0,29124
29125,46,703,1085017772,0,29125
29126,435,421,1085017805,0,29126
29127,9,159,1085017826,0,29127
29128,791,893,1085017842,0,29128
29129,345,942,1085017857,0,29129
29130,1230,155,1085017873,0,29130
29131,791,73,1085017887,0,29131
29132,204,968,1085017890,0,29132
29133,393,968,1085017906,0,29133
29134,1198,393,1085017931,0,29134
29135,968,393,1085017954,0,29135
29136,159,9,1085017986,0,29136
29137,393,968,1085018066,0,29137
29138,136,173,1085018074,0,29138
29139,1,319,1085018126,0,29139
29140,157,393,1085018133,0,29140
29141,2,608,1085018160,0,29141
29142,893,791,1085018166,0,29142
29143,893,556,1085018199,0,29143
29144,483,968,1085018466,0,29144
29145,457,509,1085018471,0,29145
29146,457,509,1085018488,0,29146
29147,457,509,1085018528,0,29147
29148,48,483,1085018562,0,29148
29149,457,483,1085018629,0,29149
29150,136,159,1085018633,0,29150
29151,457,509,1085018683,0,29151
29152,457,509,1085018759,0,29152
29153,457,483,1085018818,0,29153
29154,35,743,1085018856,0,29154
29155,1260,750,1085018863,0,29155
29156,457,509,1085018886,0,29156
29157,1235,863,1085018933,0,29157
29158,395,497,1085019129,0,29158
29159,364,1117,1085019200,0,29159
29160,1281,1281,1085019258,0,29160
29161,968,393,1085019326,0,29161
29162,114,1117,1085019345,0,29162
29163,457,509,1085019350,0,29163
29164,968,483,1085019434,0,29164
29165,849,268,1085019529,0,29165
29166,49,862,1085019550,0,29166
29167,849,1055,1085019649,0,29167
29168,155,1230,1085019650,0,29168
29169,424,391,1085019721,0,29169
29170,49,13,1085019747,0,29170
29171,424,1259,1085019830,0,29171
29172,49,861,1085019839,0,29172
29173,862,49,1085020029,0,29173
29174,896,861,1085020073,0,29174
29175,1231,853,1085020159,0,29175
29176,896,1096,1085020173,0,29176
29177,643,48,1085020410,0,29177
29178,1231,1253,1085020468,0,29178
29179,173,498,1085020484,0,29179
29180,259,862,1085020508,0,29180
29181,954,1168,1085020621,0,29181
29182,862,259,1085020732,0,29182
29183,749,954,1085020916,0,29183
29184,1217,972,1085020950,0,29184
29185,547,989,1085020978,0,29185
29186,34,279,1085021010,0,29186
29187,7,944,1085021067,0,29187
29188,231,34,1085021105,0,29188
29189,1235,863,1085021128,0,29189
29190,849,268,1085021163,0,29190
29191,853,1231,1085021203,0,29191
29192,1162,1259,1085021350,0,29192
29193,1162,424,1085021400,0,29193
29194,45,1253,1085021458,0,29194
29195,863,1235,1085021502,0,29195
29196,155,1230,1085021519,0,29196
29197,1162,421,1085021566,0,29197
29198,1235,863,1085021719,0,29198
29199,155,552,1085021848,0,29199
29200,1017,1011,1085021885,0,29200
29201,712,683,1085021899,0,29201
29202,712,461,1085021930,0,29202
29203,712,296,1085021945,0,29203
29204,28,1277,1085021948,0,29204
29205,28,1031,1085021955,0,29205
29206,28,1256,1085021972,0,29206
29207,712,690,1085022047,0,29207
29208,712,1217,1085022069,0,29208
29209,851,618,1085022098,0,29209
29210,28,1278,1085022106,0,29210
29211,1202,427,1085022107,0,29211
29212,155,1017,1085022130,0,29212
29213,1141,37,1085022178,0,29213
29214,884,1031,1085022237,0,29214
29215,760,944,1085022286,0,29215
29216,1241,972,1085022315,0,29216
29217,1241,393,1085022411,0,29217
29218,1017,155,1085022535,0,29218
29219,37,1141,1085022540,0,29219
29220,37,1143,1085022558,0,29220
29221,252,435,1085022611,0,29221
29222,1282,1282,1085022670,0,29222
29223,1241,789,1085022706,0,29223
29224,252,435,1085022740,0,29224
29225,789,1241,1085022758,0,29225
29226,155,1017,1085022759,0,29226
29227,1241,789,1085022787,0,29227
29228,1268,508,1085022826,0,29228
29229,789,1241,1085022857,0,29229
29230,832,712,1085022878,0,29230
29231,1011,669,1085022959,0,29231
29232,832,741,1085023018,0,29232
29233,393,1241,1085023213,0,29233
29234,789,644,1085023219,0,29234
29235,1262,471,1085023277,0,29235
29236,1283,1283,1085023358,0,29236
29237,1241,393,1085023383,0,29237
29238,417,712,1085023506,0,29238
29239,393,1241,1085023591,0,29239
29240,741,832,1085023594,0,29240
29241,231,789,1085023708,0,29241
29242,726,498,1085023754,0,29242
29243,318,861,1085023811,0,29243
29244,726,1125,1085023813,0,29244
29245,396,9,1085024026,0,29245
29246,799,1104,1085024026,0,29246
29247,1265,789,1085024073,0,29247
29248,789,1265,1085024101,0,29248
29249,1198,1078,1085024140,0,29249
29250,1161,1265,1085024149,0,29250
29251,1265,1161,1085024173,0,29251
29252,318,721,1085024197,0,29252
29253,396,13,1085024232,0,29253
29254,46,426,1085024259,0,29254
29255,46,30,1085024284,0,29255
29256,1198,1240,1085024309,0,29256
29257,396,520,1085024334,0,29257
29258,46,659,1085024399,0,29258
29259,601,789,1085024532,0,29259
29260,46,1250,1085024533,0,29260
29261,46,1250,1085024565,0,29261
29262,592,895,1085024611,0,29262
29263,463,971,1085024614,0,29263
29264,1256,367,1085024694,0,29264
29265,463,1240,1085024696,0,29265
29266,1284,1284,1085024755,0,29266
29267,402,1,1085024766,0,29267
29268,463,659,1085024808,0,29268
29269,159,393,1085024865,0,29269
29270,269,789,1085024877,0,29270
29271,741,748,1085025023,0,29271
29272,853,789,1085025026,0,29272
29273,96,1235,1085025050,0,29273
29274,393,159,1085025055,0,29274
29275,498,726,1085025077,0,29275
29276,1285,1285,1085025100,0,29276
29277,498,173,1085025116,0,29277
29278,159,393,1085025131,0,29278
29279,1286,1286,1085025269,0,29279
29280,393,159,1085025284,0,29280
29281,155,1278,1085025290,0,29281
29282,155,1261,1085025391,0,29282
29283,618,851,1085025406,0,29283
29284,28,1277,1085025480,0,29284
29285,159,393,1085025491,0,29285
29286,28,1256,1085025498,0,29286
29287,853,863,1085025499,0,29287
29288,484,202,1085025514,0,29288
29289,28,73,1085025514,0,29289
29290,1143,37,1085025529,0,29290
29291,393,159,1085025586,0,29291
29292,159,393,1085025644,0,29292
29293,1287,1287,1085025665,0,29293
29294,852,209,1085025728,0,29294
29295,1168,954,1085025743,0,29295
29296,498,187,1085025743,0,29296
29297,789,853,1085025770,0,29297
29298,789,771,1085025824,0,29298
29299,202,484,1085025840,0,29299
29300,1288,1288,1085025842,0,29300
29301,771,789,1085025862,0,29301
29302,393,159,1085025871,0,29302
29303,789,771,1085025920,0,29303
29304,964,48,1085025924,0,29304
29305,789,601,1085025930,0,29305
29306,231,789,1085026013,0,29306
29307,159,393,1085026048,0,29307
29308,36,1214,1085026053,0,29308
29309,755,173,1085026113,0,29309
29310,789,231,1085026138,0,29310
29311,46,30,1085026169,0,29311
29312,644,789,1085026170,0,29312
29313,435,252,1085026176,0,29313
29314,1289,1289,1085026191,0,29314
29315,755,173,1085026197,0,29315
29316,210,1043,1085026205,0,29316
29317,789,644,1085026219,0,29317
29318,789,644,1085026236,0,29318
29319,210,248,1085026244,0,29319
29320,269,741,1085026247,0,29320
29321,36,396,1085026262,0,29321
29322,46,30,1085026273,0,29322
29323,393,159,1085026277,0,29323
29324,187,498,1085026278,0,29324
29325,1133,279,1085026284,0,29325
29326,852,789,1085026332,0,29326
29327,187,498,1085026339,0,29327
29328,779,187,1085026377,0,29328
29329,1259,830,1085026429,0,29329
29330,397,1248,1085026449,0,29330
29331,46,30,1085026465,0,29331
29332,365,1224,1085026470,0,29332
29333,28,1259,1085026476,0,29333
29334,159,393,1085026489,0,29334
29335,365,618,1085026492,0,29335
29336,1259,424,1085026495,0,29336
29337,48,1285,1085026499,0,29337
29338,765,782,1085026505,0,29338
29339,365,832,1085026508,0,29339
29340,765,782,1085026537,0,29340
29341,765,782,1085026546,0,29341
29342,765,782,1085026561,0,29342
29343,365,771,1085026570,0,29343
29344,765,782,1085026577,0,29344
29345,1290,1290,1085026580,0,29345
29346,765,782,1085026583,0,29346
29347,858,287,1085026610,0,29347
29348,852,789,1085026615,0,29348
29349,765,665,1085026636,0,29349
29350,393,159,1085026638,0,29350
29351,1248,397,1085026672,0,29351
29352,176,1171,1085026673,0,29352
29353,830,1259,1085026713,0,29353
29354,396,36,1085026726,0,29354
29355,435,421,1085026737,0,29355
29356,884,1288,1085026746,0,29356
29357,46,30,1085026751,0,29357
29358,830,1286,1085026762,0,29358
29359,1291,1291,1085026763,0,29359
29360,1128,1250,1085026771,0,29360
29361,46,30,1085026795,0,29361
29362,363,1088,1085026801,0,29362
29363,1128,1282,1085026805,0,29363
29364,159,393,1085026809,0,29364
29365,363,224,1085026820,0,29365
29366,187,779,1085026834,0,29366
29367,363,987,1085026839,0,29367
29368,1292,1292,1085026857,0,29368
29369,36,396,1085026866,0,29369
29370,363,754,1085026871,0,29370
29371,37,1143,1085026873,0,29371
29372,1128,1286,1085026890,0,29372
29373,1293,1293,1085026892,0,29373
29374,884,829,1085026960,0,29374
29375,46,30,1085026978,0,29375
29376,852,393,1085027007,0,29376
29377,393,159,1085027050,0,29377
29378,1294,1294,1085027052,0,29378
29379,1286,830,1085027128,0,29379
29380,858,26,1085027130,0,29380
29381,830,1286,1085027155,0,29381
29382,748,741,1085027157,0,29382
29383,159,393,1085027201,0,29383
29384,393,159,1085027216,0,29384
29385,347,1145,1085027221,0,29385
29386,365,1224,1085027236,0,29386
29387,1168,596,1085027236,0,29387
29388,1277,830,1085027244,0,29388
29389,13,49,1085027259,0,29389
29390,46,30,1085027262,0,29390
29391,830,748,1085027275,0,29391
29392,1295,1295,1085027299,0,29392
29393,1286,830,1085027311,0,29393
29394,13,396,1085027340,0,29394
29395,748,830,1085027341,0,29395
29396,830,1286,1085027353,0,29396
29397,1286,830,1085027376,0,29397
29398,830,1286,1085027425,0,29398
29399,1253,1231,1085027455,0,29399
29400,830,748,1085027476,0,29400
29401,159,393,1085027477,0,29401
29402,299,232,1085027478,0,29402
29403,596,1168,1085027482,0,29403
29404,897,1117,1085027550,0,29404
29405,748,741,1085027559,0,29405
29406,748,830,1085027574,0,29406
29407,1286,830,1085027604,0,29407
29408,830,748,1085027611,0,29408
29409,299,89,1085027635,0,29409
29410,1286,1128,1085027636,0,29410
29411,248,452,1085027655,0,29411
29412,830,1286,1085027656,0,29412
29413,181,743,1085027658,0,29413
